Reaction	Glucose	Fructose	Gluconate	Succinate + Glutamate	Glycerol	Malate	Malate + Glucose	Pyruvate
R_NADK4	1.98640160055628e-10	1.6853750762749074e-10	1.751149859641419e-10	1.1006608033265222e-10	1.5246027134025616e-10	1.0461487212477462e-10	1.994769080866389e-10	9.112426656104007e-11
R_BGLA1	1.9694587178152187e-08	0.0	0.0	0.0	0.0	0.0	1.9692997930264812e-08	0.0
R_NADK5	1.986401602434826e-10	1.6853750781247498e-10	1.7511498614528145e-10	1.1006608050880954e-10	1.5246027152205968e-10	1.0461487229870513e-10	1.9947690827610864e-10	9.11242667343659e-11
R_NADS1	0.0015214323690998653	0.0016116791569225765	0.0013964809269219195	0.0015954592330227498	0.0013160622721982132	0.0010841668620683693	0.0016546509621506273	0.0008384440353889369
R_NAt3_1	4.5488113815036995	4.5246815974700425	4.3812731035802885	5.011501973333673	4.500387344887524	4.94456816057439	4.938519122627858	4.2268323090851165
R_NAabcO	0.016977808147943318	0.01688289605723566	0.015054756803402262	0.01827319138172262	0.012732125882727669	0.013203231888509895	0.01819340569009889	0.011190472651648412
R_MECDPDH2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_MEPCT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_METAT	0.01318633432209063	0.012087948268259385	0.008923268221818641	0.019985674054751545	0.006914287879266757	0.0054142451320094345	0.014313622565388862	0.004793868108941641
R_NDPK7	2.495070816621592e-11	-5.1518789234705764e-12	1.4217516053349757e-12	-6.36204422477249e-11	-2.123745623805462e-11	-6.908829064400379e-11	2.578981472822761e-11	-8.257972083924871e-11
R_PENCAC	1.1960478397324466e-21	2.54211078673404e-22	2.9999180947407737e-21	3.666940999857431e-21	1.324823592245827e-21	8.007511053872821e-22	3.6960054305427375e-21	8.59291286965295e-22
R_NDPK3	-0.4628662568309885	-0.44542956527232697	-0.4407350675017201	-0.43536826871454304	-0.4003693734160629	-0.3900228945040294	-0.4664542835498041	-0.3856510724440265
R_NDPK4	-3.0204061474137234e-11	-6.030687060842864e-11	-5.373457234725265e-11	-1.1877454575426327e-10	-7.63951124582718e-11	-1.2424750117645542e-10	-2.9364288778310765e-11	-1.3773959750551512e-10
R_PAPSR	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_NDPK5	2.4770852036226646e-11	-5.331957098064778e-12	1.2416734307407749e-12	-6.380029837771417e-11	-2.141753441264882e-11	-6.926814677399307e-11	2.5609958598238336e-11	-8.27600210584478e-11
R_PMDPHT	0.0006688720279389479	0.00034191765772598176	0.0002496849105295564	3.312109508050184e-05	5.288434418605159e-05	7.523361512439592e-06	0.0008879234470173648	5.763864983167399e-06
R_ORNt2	9.712618459451669e-09	9.711037562066353e-09	9.758477170862495e-09	6.763708873976559e-09	9.771327288437342e-09	9.786449822347014e-09	9.670238835151166e-09	9.79004194637653e-09
R_PPAt6	-0.3106697258146176	-0.29706985764615346	-0.2436187854718401	-0.18362018329535434	-0.24495019100877904	-0.1993676789135204	-0.34327096972069604	-0.2746148296466149
R_PPIabc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_NDPK6	0.005166718525408953	0.005337776964315477	0.0045367876153410425	0.005175762149532748	0.0037603196209636813	0.0033286822917171217	0.005575228733309735	0.0026096210488921745
R_NDPK1	0.38077505218466734	0.3252794180781582	0.3456492066308372	0.2191168196058939	0.2978780751072554	0.21096867821725995	0.3789469141296511	0.18386238938526198
R_NDPK2	0.4628662023177652	0.4454294867835176	0.4407349727817216	0.4353681730286154	0.400369278687537	0.39002278952578817	0.4664542196753959	0.3856509678655433
R_PPTGS_BS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_PGMT_B	-2.2246768982547852e-08	9.664987143942484e-09	9.66544011493653e-09	9.66751989572856e-09	9.662263655840775e-09	9.653964516687097e-09	-2.244777863591452e-08	9.651133670018908e-09
R_PPTT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_PSER_Dt6	9.861503391661586e-09	9.859212557472574e-09	9.866483186016241e-09	9.841503834095988e-09	9.873586392927793e-09	9.86244907963396e-09	9.856437888089431e-09	9.850312565617967e-09
R_PSER_Lt6	-0.00010788470694356178	-8.816848216097739e-05	-4.2995720376026725e-05	-6.415065265930052e-05	-1.2275545971274228e-05	-3.6746485299055114e-06	-0.00017989692755437936	-4.8293522392217625e-06
R_RAFFINt2	9.953886810212441e-09	9.973742259758321e-09	9.974988948119548e-09	9.98341993244894e-09	9.977377304217973e-09	9.98328615156646e-09	9.953746285677984e-09	9.983864865651314e-09
R_PGI	0.33142888522299585	-0.6880425212200147	-0.28156424457404805	-0.2744135380457684	-0.28374383778961976	-0.2104793550551709	0.3935025008428681	-0.38359604896370136
R_RHCYS	0.002936059339656869	0.0031760341573785346	0.003019335673392033	0.008201072696860292	0.002094092007629341	0.003840851511432375	0.004164926861950416	0.003401548741449262
R_P5CD	0.2658923360384172	0.2333155887470705	0.287538488967424	0.20168828741183029	0.28777519733680673	0.2602019023234909	0.2765401182687924	0.21666854639331165
R_RIBFLVt2	-0.0006688720279390825	-0.00034191765772595417	-0.0002496849105293464	-3.312109508057937e-05	-5.2884344186265864e-05	-7.523361512440373e-06	-0.0008879234470173802	-5.763864983299173e-06
R_NDPK9	0.2852507717475059	0.2470589473722433	0.26476307267155463	0.20015863903944345	0.2346445463183242	0.1805626901234436	0.2883424952790525	0.1581621524289163
R_RMNt	9.919813306392851e-09	9.919806411709994e-09	9.928893677700868e-09	9.94336078341236e-09	9.929555909902795e-09	9.944235087361132e-09	9.91861517513528e-09	9.944937999915802e-09
R_PYRt2	-0.07969575989258759	-0.0970594782654084	-0.04263129802048349	-0.03197317482949025	-0.016828329171086898	-0.0594776568258093	-0.20373779623995286	3.017165974035568
R_PYNP1	-0.002936049512467287	-0.003176024333821914	-0.003019325852761101	-0.00820106328463055	-0.0020940821627351003	-0.003840841769240821	-0.004164917059603979	-0.003401539003681786
R_PHETA1	-0.0037451427326589135	-0.0025880436269858365	-0.0014656081265216336	-0.0003991086772860975	-0.0009974518879340977	-0.00012993494213908718	-0.003865442848635325	-0.00014793214949948563
R_NDPK8	0.0014177387401304033	0.00043143504084741663	0.0008821016999240873	0.00032024788839701834	0.00025694485649707666	3.7465159160587895e-05	0.001661235026340524	2.9763715928332598e-05
R_PYNP2r	-0.4124155173466464	-0.2473564006889077	-0.36228191211000427	-0.03951994553865978	-0.2360742039903743	-0.05943602628129185	-0.4170254302021852	-0.01947850814385077
R_RMPA	9.919813415137924e-09	9.919806309710566e-09	9.928893707211728e-09	9.943360801401012e-09	9.929555844223614e-09	9.944234991010603e-09	9.918615262449748e-09	9.944937984229796e-09
R_SALADC2	9.94961789429642e-09	9.947592810932672e-09	9.949721333888609e-09	9.945332012211868e-09	9.951405283821938e-09	9.944733315991221e-09	9.94934580740225e-09	9.943572182529594e-09
R_NH4t	0.1685837256135011	0.16490046919598544	0.12037845598033092	-1.8693020534524547	0.07995897958454756	0.13099744321117535	0.2429519386003376	0.12464458401493216
R_DSERt2	6.572763222578715e-09	6.1435740938975406e-09	7.428918369356552e-09	3.6033154238168655e-09	8.241444637846485e-09	6.983281064520952e-09	4.201290648708777e-09	5.654878565408694e-09
R_SERt2r	9.20567822409771e-09	9.23966249835275e-09	9.317127283093986e-09	9.419968340715305e-09	9.424160164654692e-09	9.55111857043647e-09	9.060247969762364e-09	9.589396316196591e-09
R_PTAr	0.26921223863314736	0.3174537173044303	0.2439806521027318	0.2326735137083955	0.2617826615230956	0.4350385395285501	0.3972244733975171	0.4580517436154243
R_PMPK	1.3106033502835376e-19	0.0	5.625105327774527e-20	6.698921088284943e-20	5.221287344963816e-20	1.842549803594041e-20	1.0304022121468445e-19	1.223917893511197e-20
R_SORD_D	-6.933005280984618e-10	-9.828179159399042e-09	-9.842441306417982e-09	-9.928583288854044e-09	-9.868765582510264e-09	-9.92226678597774e-09	6.675409336409643e-09	-9.929609356973401e-09
R_NMNAT	-0.0015214325421299966	-0.0016116793299523202	-0.001396481099958935	-0.0015954594060496596	-0.0013160624452375205	-0.0010841670351127153	-0.0016546511351782645	-0.0008384442084337085
R_SRB_Lt	6.933005280984618e-10	9.828179159399042e-09	9.842441306417982e-09	9.928583288854044e-09	9.868765582510264e-09	9.92226678597774e-09	-6.675409336409643e-09	9.929609356973401e-09
R_PTA2	0.3452072155223488	0.3377611214186086	0.2835859208000143	0.2333356338859991	0.2840197537911605	0.24319149845398225	0.3754449783425866	0.31185409066147285
R_PHYT3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4096901396864226e-22
R_NNATr	0.0015214323690999618	0.0016116791569225075	0.0013964809269220169	0.0015954592330227335	0.0013160622721981596	0.0010841668620682476	0.0016546509621504502	0.0008384440353890188
R_PIabc	0.018175583164348842	0.01804071622827675	0.0173243355641275	0.018874903271714247	0.021402726636634912	0.014897073604198103	0.01948644996040281	0.013152121197242328
R_SO4t2	0.0016780363128863734	0.0008954020002076043	0.0009565341926032828	0.0004039493046475928	0.0015631103607548142	5.9473199417305116e-05	0.0019262932665837387	3.2373914161516386e-05
R_NNAM	0.0015214325421299296	0.0016116793299518375	0.001396481099958924	0.0015954594060500265	0.0013160624452372876	0.0010841670351126689	0.001654651135178124	0.0008384442084338287
R_SARCOX	0.0	1.0338213921475662e-21	0.0	0.0	0.0	1.7287467733218586e-22	0.0	8.553521806789547e-22
R_PIt2r	-1.5139306334813036	-1.523408078597648	-1.476998441134294	-1.1935129109372828	-1.5240759223470517	-1.2903948088038522	-1.3847202667794307	-1.4256278084660858
R_PIt7	1.5219297155263098	1.5138548167106955	1.4654426058194596	1.17489529319274	1.5043731422677735	1.2758298734555888	1.4202303616311454	1.4126742463263084
R_SUCR	9.862177571731178e-09	9.954232973903025e-09	9.95669256701142e-09	9.97283029259266e-09	9.961266712040073e-09	9.972454465987074e-09	9.861650441886575e-09	9.973571812839568e-09
R_NNDPR	9.72815011897233e-09	9.727895242891071e-09	9.715873563415742e-09	9.72179892534004e-09	9.699957513572211e-09	9.691404297049412e-09	9.734487970590122e-09	9.694546878727584e-09
R_PMANM	-0.0021525622609777084	-6.1211460181676e-05	-9.624106631411777e-06	9.61666679621942e-09	-2.3536412752100944e-07	9.631642372553983e-09	-0.0020379686414562226	9.691834002012456e-09
R_SALCpts	9.926560419313753e-09	9.93272988084435e-09	9.937059508408968e-09	9.953518943981289e-09	9.942266973200183e-09	9.95411310541364e-09	9.926139030339607e-09	9.954265349728258e-09
R_NO2t2r	0.5797235499775597	0.6506692399318708	0.5508372128736511	0.6487786879796273	0.7031910156420091	0.7124855387658267	0.7612476891489628	0.5380031251833471
R_NPHS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_RBK	-0.09680993311009424	-0.02231278954146454	-0.0055415231584401425	0.008201077376767563	0.0014084573469030914	0.003840850173603138	-0.09442576839053274	0.0034015556373621077
R_NO2t3	0.5797235422072984	0.6506692319913832	0.5508372105203994	0.6487787004087797	0.7031910080881831	0.7124855555799301	0.7612476823482662	0.5380031415946444
R_PNTEH	3.562249249212454e-17	0.0	5.098095520873142e-17	2.799059166916385e-17	3.4085771614594784e-17	0.0	1.6229913732861424e-17	0.0
R_NO3t2	9.925365690184037e-09	9.925790571762805e-09	9.91984655718475e-09	9.918579991333008e-09	9.924653190256227e-09	9.914861655772944e-09	9.923409653496497e-09	9.915114563539485e-09
R_PNTK	2.261396417475933e-13	4.2924382972071645e-15	2.7990515946147576e-13	2.2605153965717731e-13	2.348844745702466e-13	0.0	2.944125983034731e-13	0.0
R_RBK_Dr	8.880409070543564e-11	7.292161052432599e-09	8.379868779193912e-09	9.827582977645027e-09	9.30369092693385e-09	9.816225914147013e-09	0.0	9.836567960308574e-09
R_RIBabc	0.004616592698600661	0.01421755177449576	0.020193642971515945	0.0268229293734058	0.019531145501733814	0.017875601400593924	0.0040571815831002295	0.016726571625502642
R_NTR3B	9.925365690223976e-09	9.925790571764144e-09	9.919846557213133e-09	9.918579991264317e-09	9.924653190272903e-09	9.914861655779325e-09	9.923409653542002e-09	9.915114563745493e-09
R_SUCCt2r	-0.035643381938116565	-0.03743605937520656	-0.028479707612215188	0.1709822701267838	-0.008069724526289068	-0.15089332083786866	-0.1970787553901765	-0.03221443140302527
R_Q23DO	0.0	1.1291669309409425e-21	0.0	0.0	0.0	0.0	0.0	0.0
R_PNP	0.0015214325421299966	0.001611679329951876	0.0013964810999587132	0.0015954594060501035	0.0013160624452375205	0.0010841670351124932	0.0016546511351780426	0.0008384442084339304
R_QULNS	9.728150114950586e-09	9.727895238923168e-09	9.715873597083595e-09	9.721798923384503e-09	9.699957517436036e-09	9.691404309038495e-09	9.734487985663482e-09	9.694546881551892e-09
R_RBFK	7.510052458076105e-17	6.294405933147151e-17	6.425982632245299e-17	0.0	0.0	0.0	0.0	0.0
R_APNPT	0.0	0.0	-2.220446049250313e-16	-1.1102230246251563e-16	-1.1102230246251563e-16	0.0	-1.1102230246251563e-16	2.220446049250313e-16
R_PNTOt2	-0.005214748952907966	-0.004572884070275896	-0.002921093759209459	-0.002863838342281322	-0.002373333092397289	-0.001227684847165289	-0.008909153010013049	-0.001136263561430706
R_PPA	0.6360083766474057	0.5968009402294653	0.6072671039835963	0.5377902496122553	0.5243944923894049	0.4379582591889026	0.6314499830271193	0.4596275229443184
R_PPBNGS	2.91067239092913e-17	0.0	2.63091411665858e-14	0.0	9.120476696020008e-15	0.0	2.414160668152637e-17	0.0
R_PPNCL	2.261277744138134e-13	4.296567069994847e-15	2.798881563746301e-13	2.2604219418703265e-13	2.348730905293093e-13	0.0	2.9440719219340785e-13	0.0
R_RBK_L1	2.0581148802052634e-08	4.5473703202366655e-08	4.7060049695046826e-08	4.96963339027034e-08	4.859757094476808e-08	4.96719646168641e-08	1.6838124642200348e-08	4.971241714024337e-08
R_RBFSa	0.0013377440558778955	0.0006838353154519635	0.0004993698210591127	6.624219016100366e-05	0.00010576868837210314	1.5046723024879174e-05	0.0017758468940347297	1.1527729966334794e-05
R_PPCDC	2.261039487508121e-13	4.304885815999993e-15	2.798541530532705e-13	2.2602353148074012e-13	2.348503655309917e-13	0.0	2.943963123057314e-13	0.0
R_PPCK	0.04811233548191005	0.08507568616757208	0.04140711071132555	0.5526861903017776	0.04676679195524739	0.7821763864053825	0.14622700615636108	0.4352032911139167
R_OCBT_1	0.010267492131605271	0.008933952770950437	0.0059332073672477845	0.012998605813974828	0.0048482988116687045	0.001670213656653985	0.010171010507478371	0.001425729070189119
R_PPM	-0.5215100739132368	-0.2747692286854929	-0.4469117916519698	-0.017959022497197052	-0.26384886886590275	-0.041145956648272815	-0.5283148687613595	-0.0012833490463433073
R_PPCOAC	4.0346182916682686e-17	0.0	5.860941271155132e-17	3.204736293261395e-17	3.940870081552819e-17	0.0	1.9256259214742358e-17	0.0
R_RBFSb	0.0006688720279389479	0.00034191765772598176	0.00024968491052955634	3.312109508050183e-05	5.288434418605157e-05	7.523361512439585e-06	0.0008879234470173648	5.7638649831673954e-06
R_RBP4E	2.058114878522588e-08	4.5473703247367325e-08	4.7060049745972776e-08	4.969633393692163e-08	4.859757096742357e-08	4.9671964652553406e-08	1.6838124672347018e-08	4.9712417182767865e-08
R_RMI	9.91981330411562e-09	9.919806420732868e-09	9.928893707211728e-09	9.943360801401012e-09	9.929555844223614e-09	9.944235102032906e-09	9.918615262449748e-09	9.944937984229796e-09
R_RMK	9.919813306343496e-09	9.919806411710543e-09	9.928893677661892e-09	9.943360783352458e-09	9.929555909877184e-09	9.944235087345394e-09	9.91861517508271e-09	9.944937999901416e-09
R_PPM2	0.5674691243305721	0.31346347752330905	0.4891390329907866	0.05119032279728408	0.29689005112246203	0.06997160008864789	0.5766909176183199	0.024922306542585426
R_PPND	0.005507021188852764	0.0036710599527689357	0.0025184123806125808	0.00046377845400959807	0.0014860110530846096	0.0002976181206242809	0.0059589027819272	0.0003278332251759906
R_RNDR4	0.20688879769123952	0.10734352798021146	0.17751896826977567	0.008348323122409188	0.10415390672994117	0.015571021769113572	0.20925350654726893	0.0028469099311328773
R_NTRIR2x	1.7695627013565724e-08	1.7866278172544044e-08	1.2273098151220304e-08	0.0	1.7478479199455318e-08	0.0	1.6724106215128844e-08	0.0
R_RPE	0.09493022353941938	0.16699825902376042	0.8018915851111089	0.1282228191023329	-0.05899995287642579	0.07131021766372593	-0.05613592928157485	0.2202920042402251
R_RPI	-0.8354413300953633	-0.5198367149309862	-0.9951909858050304	-0.14612475080429466	-0.3426294507440011	-0.13915436248059845	-0.7628875874577951	-0.1632927967234956
R_SADT	0.0016780363128863216	0.0008954020002076568	0.0009565341926032199	0.00040394930464748846	0.00156311036075496	5.947319941723706e-05	0.0019262932665837784	3.23739141614432e-05
R_PPNDH	0.0037451427326592743	0.002588043626986157	0.0014656081265215699	0.00039910867728591	0.0009974518879340098	0.0001299349421389009	0.0038654428486349416	0.00014793214949947425
R_PPPGO	4.762166878124298e-18	0.0	3.1486295671506878e-15	0.0	1.1088224058463412e-15	0.0	2.778608934591972e-18	0.0
R_PPS	0.02226540695238042	0.04923385254633393	0.016533651696252726	0.14290025498829498	0.0164287780810919	0.06345686428910248	0.02404695114716904	0.21011928463278126
R_PRAGSr	0.053934077198492886	0.05437177759625925	0.04716798330643823	0.06966262944215795	0.04479543620697808	0.041580855642306784	0.048204193447149435	0.04967685631894831
R_PRAIi	9.366766251517332e-09	9.355352492690372e-09	9.352013941033022e-09	9.310909820925415e-09	9.328835481881017e-09	9.231329478609496e-09	9.36687660768598e-09	9.223097841015717e-09
R_SBTD_D2	1.0485721674081478e-08	1.974323374387837e-08	1.976162228499969e-08	1.9878034277689728e-08	1.979450210794289e-08	1.9870664360381316e-08	3.1224605860079924e-09	1.9880962460938845e-08
R_SBTt2	9.792421254825352e-09	9.915054627157728e-09	9.919180995634388e-09	9.949450934564703e-09	9.925736633873084e-09	9.948397581884912e-09	9.797869847279388e-09	9.951353088096189e-09
R_SDPDS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_SERAT	0.02325099174020151	0.020030250939292227	0.020106754450827324	0.004204398662097209	0.021112464822736543	0.002750065081773778	0.018533312042559924	0.0014999997313402955
R_SERD_D	1.6434266584484162e-08	1.6002786615079224e-08	1.72954015062972e-08	1.344481924449712e-08	1.811503120829854e-08	1.6845730134731007e-08	1.4057728485815411e-08	1.55051912519658e-08
R_SHCHD2_1	3.4139156360319e-19	0.0	9.73542063772266e-16	0.0	3.3287863486154273e-16	0.0	6.926317527137181e-19	0.0
R_PRAIS_1	0.053934077198492886	0.05437177759625925	0.04716798330643823	0.06966262944215795	0.04479543620697808	0.041580855642306784	0.048204193447149435	0.04967685631894831
R_PRATPP	0.10485262650714634	0.08470384049779034	0.08814629802033	0.017205704701033414	0.06837052261757168	0.031620678212389765	0.09915152889068472	0.026467059121640508
R_PRASCSi	0.053934077198492865	0.05437177759625933	0.04716798330643823	0.06966262944215784	0.044795436206978234	0.041580855642306964	0.048204193447149324	0.04967685631894825
R_PRFGS_1	0.053934077198492886	0.05437177759625925	0.04716798330643823	0.06966262944215795	0.04479543620697808	0.041580855642306784	0.048204193447149435	0.04967685631894831
R_PRMICI	0.10485262650714633	0.08470384049779045	0.08814629802033003	0.017205704701033664	0.0683705226175717	0.03162067821238978	0.0991515288906848	0.02646705912164049
